Year,Month,Day,minWindSpeed,maxWindSpeed,minWindDirection,maxWindDirection,minAirTemperature,maxAirTemperature,minRelativeHumidity,maxRelativeHumidity,minParticlesConcentration,maxParticlesConcentration
2010,6,20,0.449667,12.053999,5.2098799,354.9343,25.52523,37.957321,25.486841,67.721344,3,15672.8
2010,6,28,0.37,5.0516667,1.6716089,356.10507,25.903532,37.680355,29.664242,85.662201,3,304.1
2010,8,8,1.396667,4.234333,132.91653,336.22787,23.541708,33.032555,37.456421,81.854134,3,59.4
2006,11,21,0.2,5.961,2.481011,359.1645,16.55264,32.9421,10.29442,30.47707,3.1,180.6
2007,4,21,0.261,7.222,4.130139,335.2155,28.62993,43.1281,11.01181,55.30371,3.1,414.5
2007,5,25,1.549,8.518333,176.1989,299.0211,29.08211,40.21342,25.28065,63.61689,3.1,262.3
2008,10,13,0.733333,4.359666,2.162136,358.8662,23.93497,35.4244,31.08,78.74638,3.1,326.5
2008,3,6,0.292667,7.626667,0.009861588,359.1967,23.51693,38.79823,5.904665,15.76527,3.1,753.4
2008,4,19,0.458667,6.499334,2.386028,354.2023,29.00315,42.29639,12.33533,48.0042,3.1,461.4
2009,5,11,0.654333,6.798666,2.549869,338.8722,27.43839,39.57056,14.78532,57.62244,3.1,206.3
2009,9,20,0.253,6.0103335,1.6751074,357.50598,22.013931,28.471655,66.630981,93.962196,3.1,70.7
2010,11,8,0.103333,4.1686664,0.2967652,358.68317,23.048065,37.310696,15.229506,55.55056,3.1,379.5
2010,1,25,0.065667,4.2189999,1.9930749,359.14389,17.259449,36.952785,7.8108511,26.836966,3.1,139.8
2010,7,8,0.288667,8.2696667,100.81189,286.69571,23.233456,32.89402,45.477238,84.02829,3.1,206.3
2006,2,16,0.833333,6.498667,1.186607,358.3368,26.20975,36.72273,9.568636,19.16037,3.2,1251.9
2006,9,28,1.871,6.788332,171.862,248.4047,25.55992,33.53489,50.7015,84.34763,3.2,532.5
2007,12,14,0.282333,5.156333,4.559582,359.7569,18.68461,33.17379,9.099213,23.38997,3.2,100.6
2007,8,6,0.214,5.605666,11.27092,346.0784,22.91146,29.76439,54.72593,90.15532,3.2,145.2
2008,12,7,0.193667,4.771334,0.3901771,359.6998,15.58576,32.93538,7.532615,20.65935,3.2,227.7
2009,12,7,0.092667,5.3663335,0.3241136,357.74374,17.999886,33.377335,8.6063347,22.667448,3.2,90.2
2010,6,21,1.280333,6.7333322,143.70615,280.75067,28.567657,37.75544,28.366062,61.203487,3.2,1528.5
2008,3,8,0.145,7.017667,0.03083397,359.916,20.02604,35.35877,6.542638,18.26085,3.3,500.9
2008,5,13,1.161,12.531,161.6612,345.7326,27.14493,33.85928,24.98328,64.26516,3.3,8312.3
2009,9,27,1.482333,11.201334,9.5586805,359.02176,22.450283,35.855713,35.527142,82.490601,3.3,1891.3
2010,3,17,0.161,4.7329998,0.2023885,359.84213,26.463407,41.131714,5.8010316,13.456815,3.3,291.2
2006,10,28,0.408,5.674999,5.746794,358.9561,25.05809,38.24618,13.5113,65.16753,3.4,185.1
2008,7,11,1.354667,16.216,77.7689,292.693,20.54185,33.42231,46.8796,96.10385,3.4,9762
2010,7,22,0.960667,6.2289991,197.92796,286.21408,23.890251,31.856682,44.996319,81.402916,3.4,138.3
2006,12,9,0.270333,6.056667,0.09372646,359.4191,14.34746,31.53251,10.1771,26.91022,3.5,124
2009,11,11,0.228,5.1469994,1.3992352,358.85077,23.41737,38.696026,11.102064,36.999615,3.5,68
2009,5,9,0.728667,8.587999,124.981,297.8675,27.24923,34.34086,31.43764,69.67653,3.5,315.8
2009,4,24,0.143667,3.959,0.1449873,357.2667,26.91905,41.00214,5.97655,13.35954,3.6,459.5
2010,11,11,0.142667,4.348,5.9918561,358.56284,21.706236,39.520855,9.0663977,50.752785,3.6,1866.7
2010,10,18,0.522667,4.620666,44.509178,274.1687,26.471346,37.779301,29.918367,82.585571,3.7,297
2006,9,18,0.605333,34.84733,15.16318,356.4795,25.45008,36.59188,38.90601,84.73641,3.8,62
2007,8,4,0.364333,12.16933,2.425076,359.3968,19.71885,32.32774,56.62675,96.68182,3.8,58
2008,12,28,0.325,5.731,1.231188,359.6381,17.71748,32.85123,8.968463,24.97321,3.8,150
2010,1,22,0.274,5.7956676,1.4122843,359.70068,17.869694,32.519787,7.9530973,17.058973,3.8,94.6
2009,5,27,1.061,12.24834,0.9203239,353.5605,24.79822,41.95869,14.62908,78.7468,3.9,4470.2
2010,12,27,0.082333,3.5380001,0.0906089,359.52069,16.108093,35.270912,6.0995655,27.667854,3.9,176.5
2010,2,8,0.18,6.1496668,6.4052849,359.82364,17.556814,33.04578,7.3625402,22.958801,3.9,170.9
2010,7,25,1.888333,6.3649998,210.30106,311.80518,25.050865,33.873573,39.675648,81.808205,3.9,60.7
2007,9,12,0.640667,4.624667,0.06318787,359.3462,25.37982,36.69755,34.45739,86.73769,4,114.1
2006,9,16,0.523333,4.848,163.8927,282.4407,22.90541,31.80626,50.05603,81.7675,4.1,39.2
2007,5,19,0.241333,7.359333,2.868958,358.8742,29.43528,42.13366,11.3715,58.73629,4.1,493.2
2008,4,16,0.311667,4.950667,3.159835,357.4136,22.76001,41.78094,4.544264,17.02357,4.1,968.7
2008,6,24,1.182333,7.369333,112.7503,298.0968,25.38588,36.12672,27.61092,71.42165,4.1,152.2
2008,7,4,0.418667,16.30967,10.00252,358.6988,19.01001,30.9335,47.11988,95.56868,4.1,20830.4
2009,1,28,0.212667,5.406333,2.213101,358.7474,17.80661,34.6391,5.135484,13.76273,4.1,201
2009,4,13,0.196333,6.099333,6.005249,359.8586,26.76968,37.46947,18.91764,50.64553,4.1,262.5
2009,5,29,0.581,6.899666,3.620738,355.9444,27.92566,41.17313,14.50647,58.38342,4.1,145.4
2007,3,8,0.201333,7.332,0.5122395,359.7995,18.04984,36.01348,4.26379,11.50194,4.2,125.2
2007,4,25,0.167667,4.878667,0.2941769,359.3372,28.06592,41.72634,8.958136,21.83955,4.2,289.7
2008,3,18,0.209667,6.337,3.569051,358.6728,21.69067,38.69627,4.773151,12.90899,4.2,267.6
2010,5,13,0.922333,6.357667,16.704653,358.06494,29.388479,43.292736,12.899479,53.045307,4.2,251.6
2006,4,25,0.942334,5.949,0.1483706,359.7172,27.96591,40.31395,13.35832,43.96747,4.3,533.6
2007,4,24,0.351333,7.394667,0.3050165,359.8301,29.18834,42.40985,7.895609,48.63739,4.3,378.7
2007,10,26,0.173333,4.095,8.608411,356.9726,22.16304,38.84417,14.68428,60.30172,4.4,168.9
2007,5,4,0.119,7.092999,0.973583,358.16,29.19678,43.94175,9.643118,59.32442,4.4,255.1
2008,5,23,0.844,7.983332,179.2314,342.4217,28.60215,42.51079,12.06452,64.27283,4.4,418.4
2010,4,4,0.187333,7.5453334,1.4932131,358.44571,25.625547,41.907051,4.2318912,11.807902,4.4,506.5
2010,10,21,1.100333,6.7000003,155.83449,289.02136,26.135113,35.845642,31.868355,74.185989,4.5,213.6
2010,4,11,0.118333,5.1453333,0.3493523,344.39865,25.800968,42.069031,5.1963816,17.320522,4.5,839.7
2007,10,23,0.188667,4.350667,0.4328825,356.7739,22.07839,40.17878,11.0983,47.03616,4.6,209.3
2007,5,14,1.467333,8.898,150.4939,285.4562,24.05641,35.33984,33.16531,79.61483,4.6,1010.6
2006,10,23,0.205667,4.012333,19.62913,356.8453,23.35754,39.2555,14.02036,75.55921,4.7,162.2
2008,3,22,0.222,7.064667,51.85536,339.318,23.25722,40.44948,8.706253,31.26096,4.7,502.3
2009,8,9,1.271,5.719334,17.23964,358.4173,25.55631,36.0616,35.40549,81.81252,4.7,181.8
2010,8,7,0.698667,6.6923327,123.63655,301.7468,24.912077,29.570202,58.383732,82.664932,4.7,108.8
2008,9,11,0.995667,11.30733,20.60977,347.0206,20.62443,35.18605,40.31621,94.45015,4.8,909.1
2009,10,27,0.74,5.6790009,164.56932,295.3147,25.875961,37.02747,30.085134,72.566032,4.8,155.9
2009,12,27,0.138,5.7190003,1.8521264,359.63379,17.501663,34.67984,6.6806622,20.924412,4.8,492.8
2010,5,24,0.985333,8.781333,132.13325,325.12515,27.825035,39.304279,25.680216,61.007565,4.8,3951.3
2010,8,14,0.231333,4.0956664,1.0722626,359.03854,21.949263,30.940727,57.792866,95.757538,4.8,63.8
2006,7,27,0.121,4.041667,0.02687861,359.7685,25.58973,33.92867,43.47006,93.3138,4.9,27.1
2006,1,10,0.264333,4.945333,0.5721947,358.76,19.29832,35.26017,8.014299,17.95504,5,96.5
2007,5,16,1.167333,10.138,143.697,283.7647,27.04899,35.76363,28.73669,65.86974,5,1383.1
2007,5,28,1.520333,9.019333,158.2848,281.1908,29.58201,40.28923,26.46878,65.2858,5.1,783.3
2008,6,28,0.754333,6.568,162.7991,347.0137,26.9102,34.88782,35.76468,71.5408,5.1,42.5
2009,10,19,0.201667,5.2273331,34.070927,359.48282,24.62672,37.413105,29.730684,69.013771,5.1,97.7
2009,5,3,0.312333,9.460002,44.59914,270.9179,30.29879,36.91234,15.13875,55.2597,5.1,2675.8
2006,3,25,0.094,9.635667,21.49137,346.4643,23.207,41.54808,4.390723,10.89531,5.2,864.8
2006,4,10,0.157667,10.23367,3.720831,334.7008,24.78204,41.72385,3.553116,9.369664,5.2,421.4
2010,4,26,0.1,6.6523333,0.2176075,358.76257,30.476036,40.980568,16.470757,42.854275,5.2,3211.7
2008,11,25,0.116667,3.427333,0.4163936,355.1028,15.41273,37.97319,8.728944,59.14864,5.3,75.7
2009,7,20,0.264333,6.433666,0.6231145,358.8805,26.69688,37.13603,28.75419,76.49059,5.3,489.2
2010,2,21,0.069333,6.3953338,2.9458084,359.43753,23.952263,41.894028,5.801744,22.190744,5.3,305.9
2010,5,18,0.631333,7.3799987,1.8027771,359.17297,29.707565,41.48011,19.030537,53.200024,5.3,3208
2006,7,29,1.866,7.198667,206.736,339.2839,26.42627,36.25224,29.84251,72.34808,5.4,132.8
2009,4,14,0.518,5.004667,3.347815,357.9805,26.56465,40.68814,13.53638,61.58723,5.4,216.7
2010,11,26,0.165333,4.8899994,1.8700163,357.789,19.92128,36.500404,8.3616772,24.61545,5.4,250.4
2006,2,2,0.507667,4.993999,0.09512667,359.7897,17.56409,32.95894,4.151865,13.38193,5.5,179.9
2007,8,5,1.228333,5.984334,133.4371,206.2058,21.10281,28.51439,63.18253,93.95044,5.5,33.8
2006,1,9,0.172333,4.149667,0.143141,359.9007,18.96422,35.42134,8.158023,19.58843,5.6,125.4
2006,9,10,0.132,7.862666,1.262909,359.8587,22.9801,31.54552,50.27201,93.38039,5.7,50.2
2010,11,14,0.248667,4.7533331,18.485518,321.22778,22.729792,37.812878,15.230575,53.521252,5.7,179.3
2010,6,11,0.875667,4.9226665,0.284752,359.5177,25.44891,38.614925,22.982359,73.038101,5.7,494.1
2007,7,7,0.627667,13.506,0.6105438,352.3426,22.47913,30.08312,46.7277,80.34666,5.8,304.9
2009,10,16,0.805,4.5636668,0.8524362,358.80261,25.456545,38.891678,23.579433,81.544609,5.8,77.4
2009,6,29,1.356667,8.923334,155.52,274.0414,27.05321,34.00402,36.20037,69.54539,5.8,600.1
2010,10,28,0.212667,4.0386667,7.2783837,343.68347,23.074316,38.546093,15.354152,71.691238,5.8,166
2010,11,28,0.103333,4.5146666,0.1976251,359.76697,20.516468,36.642952,7.6432176,22.097341,5.8,123.8
2009,10,13,0.628667,6.3033333,0.9234953,346.33914,24.796391,36.513626,31.359448,68.809937,5.9,199.3
2010,6,16,0.662,15.841667,0.5507271,359.01419,25.908773,40.057133,22.716688,77.209236,5.9,69698.8
2006,2,26,0.21,6.067667,0.4654441,359.0361,20.23838,38.33588,3.672519,8.125819,6,84.2
2008,3,17,0.200333,7.254333,0.2958108,359.6966,21.52603,38.33369,4.889961,11.36442,6,152
2007,10,28,0.309667,4.530334,9.366055,348.0341,24.82523,38.32402,14.25052,78.86422,6.1,209.1
2010,11,24,0.140667,5.4493327,6.0666351,358.99832,19.326702,35.821014,9.7019796,34.346886,6.1,318.4
2007,12,31,0.215667,6.473,0.03335363,359.3582,15.64386,29.02279,9.420538,23.32394,6.2,479.3
2007,8,18,0.302,4.201666,1.511451,317.999,22.90455,32.64946,41.95088,89.34121,6.2,34.1
2009,1,6,0.108667,4.027,0.09276702,358.5838,16.9631,34.23921,7.941245,25.94217,6.2,279.6
2009,4,7,0.217,3.657667,0.167858,359.304,23.89763,41.93371,5.207166,15.14287,6.2,136.6
2009,9,26,0.816667,4.9406667,195.92055,283.45422,26.314808,36.88792,32.929512,77.327698,6.2,162.8
2010,7,23,0.26,9.6593342,76.425255,343.50363,23.61232,32.300564,44.106403,88.242004,6.3,835.8
2007,11,3,0.161667,5.166,0.6287643,354.6245,20.95929,38.33593,6.972939,30.22072,6.4,241.3
2007,4,18,0.097667,7.983,4.28508,356.981,30.09717,39.94159,19.39608,45.96578,6.4,252.7
2007,8,8,0.260667,3.110333,0.5640447,359.665,23.61318,33.21983,41.71746,94.24034,6.4,74
2006,10,20,0.202,4.869333,2.031046,359.5976,24.83134,38.13064,24.29881,70.47511,6.5,538.2
2007,10,10,0.194333,5.250999,1.576769,357.73,24.02945,38.71952,12.7524,74.64203,6.5,146.3
2009,5,2,0.171667,8.223667,8.730058,350.3693,28.32936,41.52198,10.77641,59.83501,6.5,194.5
2010,6,14,0.746333,13.185,49.990311,328.42661,26.683651,36.849312,32.637737,69.681206,6.5,61905.2
2008,10,4,0.702,3.762334,127.9019,284.4154,23.45084,34.23956,37.58819,79.31101,6.7,109.7
2009,10,25,0.728,5.7986665,159.66661,301.51645,25.007675,34.784744,38.732216,79.885574,6.7,76.3
2009,12,17,0.068667,5.2119994,0.2268542,356.88766,21.259605,35.56176,10.278445,20.711145,6.7,122.4
2007,7,8,0.109,7.371,1.621501,359.0561,23.6228,34.97747,33.76289,87.73178,6.8,149.4
2009,7,24,1.030667,7.511,37.89391,359.9849,26.59742,37.38924,27.55873,71.94026,6.9,756.8
2010,7,14,1.494667,6.7523327,193.10994,311.01355,28.000704,38.583839,27.738321,69.720276,6.9,284.9
2006,8,2,1.918333,5.299999,192.6376,261.8797,25.00625,34.45752,39.54271,84.59381,7,80.7
2007,11,23,0.054,5.616333,3.374727,356.441,18.79776,35.93525,10.25379,35.8912,7,444.7
2006,10,22,0.765333,5.159334,0.7753896,343.0987,23.79914,39.71668,17.03242,77.48233,7.1,154.4
2007,4,20,0.202333,7.975,1.161892,359.5984,28.93518,42.22065,12.70107,47.30432,7.1,503.2
2008,2,24,0.148667,6.462999,5.109005,359.1676,18.28458,36.25417,5.667026,15.5374,7.2,188.1
2007,10,20,0.456667,5.677667,126.6313,297.8356,22.99216,35.97908,24.60679,86.5492,7.3,306.7
2010,9,23,0.462,3.6213338,0.0344284,358.35617,24.19586,35.115383,41.183685,87.451424,7.3,119.3
2007,2,28,0.535,7.339667,0.3712168,358.6139,18.21005,34.57803,6.083337,14.86687,7.4,441.5
2009,4,6,0.207,6.016668,0.9219224,359.7011,25.19576,41.02168,4.568989,14.0778,7.4,278.5
2010,11,16,0.225667,5.5320005,1.2362008,357.70825,21.070248,38.108513,10.074641,45.932781,7.4,229.4
2007,3,7,0.38,6.695333,0.7269624,359.9054,20.18106,35.90527,5.012366,10.5289,7.5,254.2
2008,3,16,0.108333,5.510666,0.9952059,359.8217,21.44967,37.68299,5.40034,11.08273,7.5,226.6
2010,11,27,0.199667,5.5126662,1.0433643,359.70541,19.146862,36.890968,8.370122,31.566105,7.6,78.4
2006,3,1,0.114,7.089333,0.4629126,359.8026,24.52167,41.39296,5.4562,11.00627,7.7,198.5
2008,7,17,0.645,8.196333,0.3157771,359.9895,25.07244,32.11508,41.90749,80.67287,7.7,1035.2
2009,11,10,0.440333,5.859333,0.2214892,358.62439,25.171539,37.551991,14.180666,70.908363,7.7,141.8
2010,7,21,0.817333,7.7703333,155.74251,319.31104,24.184412,31.002285,53.193302,87.580437,7.7,103.3
2007,4,28,0.387667,6.181334,12.73657,359.7185,25.93066,35.85241,22.20753,69.22821,7.8,348.6
2007,5,3,0.52,5.083333,0.1871848,358.808,27.54416,43.23072,9.615898,49.33525,7.8,142.5
2008,7,14,1.647666,6.125001,189.1798,301.9828,26.0148,36.74776,29.94818,79.15105,8,110.5
2010,5,3,0.483667,10.353,116.13999,354.63693,25.506197,38.48708,26.040106,69.467834,8,1421.2
2006,2,28,0.192333,5.901668,0.2062268,359.7603,23.15465,40.01765,4.129073,9.258196,8.1,119
2007,10,19,0.206667,4.318334,2.266489,358.6707,22.30168,38.80571,11.19562,46.29276,8.1,162.6
2007,4,19,0.539333,7.781665,10.4567,359.7465,28.43543,41.47528,16.08095,57.88679,8.1,2053.9
2010,2,2,0.250667,7.5516672,0.7447502,359.87747,18.229229,34.380798,6.3974905,16.594839,8.1,184.1
2006,12,5,0.101333,6.734999,0.03077043,359.9378,15.28529,30.88939,9.7758,26.28171,8.2,135.3
2006,4,22,0.237667,7.926667,1.132394,356.7464,26.07417,42.56741,7.208338,34.8302,8.2,989.4
2007,11,20,0.165667,7.091001,2.499467,359.9333,22.27863,38.28363,8.511909,24.18505,8.2,209.3
2006,2,15,0.143333,4.568,11.16257,354.3891,23.37652,38.5261,6.592648,18.90864,8.3,395.5
2009,12,6,0.108,5.605999,0.7647072,358.3848,18.916346,33.904251,7.8079009,21.706873,8.3,75.1
2009,7,4,1.248333,6.727667,182.5525,299.9974,28.87565,37.51817,30.39206,59.40383,8.3,154.8
2008,9,18,0.476,3.951667,7.974692,356.9276,23.9805,38.08776,29.86113,82.97379,8.4,202.2
2007,9,17,0.209333,34.994,1.56034,358.3223,23.27807,36.25625,32.89648,84.96173,8.5,222.7
2007,10,9,0.654333,5.313667,25.03295,358.1398,25.89519,37.46088,22.60227,71.11151,8.6,193.9
2009,1,31,0.091333,5.692666,2.834243,357.6325,19.332,36.86564,7.636299,21.57113,8.6,319
2009,3,20,0.166333,6.315,2.984542,358.5453,23.1406,39.67379,6.774933,23.2081,8.6,405.8
2010,12,26,0.133333,4.2126665,1.55255,358.56,14.384398,35.639141,6.9756355,29.649494,8.6,163.8
2010,1,26,0.070667,4.4723334,0.0294763,359.78638,20.398951,35.653996,6.7086945,19.992582,8.6,120.2
2008,5,9,1.265667,10.29133,114.6284,242.0177,25.6923,41.40919,13.5167,71.29273,8.7,38120.5
2008,6,18,1.718667,7.453001,160.3179,272.9885,27.73733,37.57723,27.44065,56.92236,8.7,335.1
2009,6,4,1.375333,17.256,0.5275132,357.2122,23.0208,38.69261,23.69715,79.56618,8.7,82112.5
2009,7,9,1.746333,13.95267,116.7542,283.7043,25.72277,35.97375,37.35432,80.88315,8.9,41902.8
2010,11,6,0.280333,3.8076665,17.224276,359.82211,25.642035,37.871536,14.300933,42.106712,8.9,133.2
2006,1,19,1.533,6.803001,0.1656552,359.9754,21.55061,33.9685,8.621291,41.93694,9,709.1
2006,12,14,0.658333,5.387667,18.46199,145.2331,18.16431,34.41962,7.996088,26.67987,9,412.9
2008,3,10,0.384667,1.704667,0.284193,359.6795,21.67993,26.18777,11.3686,13.71786,9.2,410.1
2008,4,27,0.786,7.495667,2.590436,354.6415,27.13543,38.57036,18.92461,54.83983,9.3,645.3
2009,3,9,0.158,8.379333,1.644054,354.6993,19.80982,38.3344,6.151103,13.59275,9.3,921.6
2009,5,17,0.307,5.541334,3.225079,354.1463,28.56089,40.07774,16.52952,53.83484,9.3,928.6
2006,11,2,0.161667,4.333334,1.56475,357.9291,19.22338,37.33877,8.301032,51.78188,9.4,68.9
2007,7,2,1.950667,6.798,168.3453,253.9041,23.65623,33.9068,39.08366,86.64821,9.4,69.6
2006,10,29,0.183667,6.096,0.217123,355.442,22.68456,38.41397,11.24044,54.09465,9.5,269
2010,1,3,0.188333,6.6660004,4.7900043,356.99539,16.398336,32.75742,7.6347728,21.624762,9.5,94.1
2006,4,7,0.156333,9.219666,0.1073101,357.3367,25.57824,40.89322,4.65568,9.309988,9.6,699.2
2008,11,27,0.094667,5.755667,0.4530183,359.3019,19.70537,37.84468,8.799303,30.15341,9.6,100.4
2009,7,22,1.611667,5.655667,170.2646,256.2457,27.03194,34.22176,39.60015,74.62463,9.6,73.1
2010,11,22,0.15,7.3353343,0.3982267,359.09918,18.847664,35.559067,9.8338995,44.368267,9.6,820.1
2006,4,29,0.193333,4.739334,0.0595705,359.5241,27.31923,40.78607,7.780275,14.87063,9.8,140.4
2006,8,17,0.078667,5.401333,4.743442,358.4634,25.6462,35.62083,35.70449,82.47247,9.8,206
2007,7,4,0.479667,16.721,5.615567,357.1909,21.09833,35.19286,28.34485,94.5088,9.8,79.4
2008,1,9,0.140667,5.245667,3.268615,359.363,13.06282,27.96906,11.54584,38.69798,9.8,130.8
2009,1,12,0.675667,4.600667,0.5739521,359.8453,18.00813,30.98748,6.18819,21.19563,9.8,270.1
2009,5,25,0.572333,5.213332,16.13858,358.9156,28.26464,42.19734,8.964139,55.04093,9.8,212.7
2006,1,7,0.074667,3.889667,0.152557,359.7083,19.15058,36.05555,9.200401,23.90554,9.9,105
2008,12,9,0.169,4.356667,0.4935275,359.2076,18.93878,35.31675,9.482912,23.9066,9.9,239.6
2008,3,19,0.147,6.730667,0.4668767,359.8844,21.7796,39.38238,4.760687,12.17655,9.9,207.4
2007,5,2,1.066,12.009,166.2719,346.902,26.51287,37.05733,24.42202,60.46661,10,10101.4
2006,11,3,0.072,4.248,0.6831924,358.5477,20.87127,38.56532,9.41876,42.81932,10.2,100.1
2008,10,5,0.967667,10.26667,2.058209,357.5565,21.39834,37.38446,25.3597,84.46134,10.2,982
2007,2,1,0.899667,8.32,50.27026,127.4223,23.18762,36.79838,7.803322,16.03664,10.3,710.3
2008,9,7,0.648,4.759,204.3003,327.869,25.08994,36.08603,33.49152,89.30479,10.3,239
2009,9,23,0.291667,4.7916665,2.8220253,352.21393,24.736811,37.68412,32.321346,81.3172,10.3,1454.6
2010,5,28,0.540333,5.951333,126.05074,348.39215,30.43762,39.579971,29.07338,51.922909,10.3,4404.8
2007,2,27,0.370333,5.795001,0.03493805,359.9263,17.81312,34.3869,7.075961,16.84901,10.6,420.9
2009,3,7,0.32,5.547667,0.2468676,359.6858,21.67103,38.24592,4.596056,14.19069,10.6,207.7
2010,11,15,0.073333,5.6806664,0.3360751,358.18597,22.691177,37.289375,11.668707,54.137291,10.6,232.2
2009,4,15,0.332,4.996,0.5346186,356.5266,27.39106,42.30322,8.247054,34.52011,10.8,222.6
2010,6,6,1.123667,5.9703326,194.52895,357.39655,27.93136,38.495476,22.210127,60.983398,10.8,646.4
2010,2,26,0.203,7.3663316,0.300497,357.43918,24.916912,40.968048,6.6934814,15.187534,10.9,523.9
2006,5,21,0.998333,5.945666,154.7673,295.6153,26.44561,36.69831,24.44161,66.77619,11,122.9
2007,3,25,0.245,8.068999,1.396851,359.4625,25.23306,41.62418,4.877597,11.48612,11,555.6
2008,11,19,0.072,5.953666,2.091405,359.8045,16.00924,34.6919,9.42761,33.44472,11,167.8
2006,7,30,2.454333,5.844333,204.343,280.1353,26.9542,35.30535,40.02643,76.24943,11.1,68.7
2007,9,22,0.168667,5.061999,45.32641,260.7315,22.82101,35.74791,32.63311,83.759,11.2,80.9
2008,11,26,0.145667,5.449667,0.4781998,359.2118,18.93075,37.8167,8.055561,36.61708,11.2,73.3
2008,4,17,0.194333,6.235666,0.8619788,359.997,25.44525,42.19145,4.699077,12.05821,11.2,1122.6
2009,11,14,0.280333,3.8993337,3.568717,356.93304,23.713964,37.760628,18.449596,53.100204,11.2,109.8
2009,12,15,0.554333,5.0879998,0.8590798,359.82031,22.082457,35.568371,11.561361,28.29484,11.2,161.5
2008,11,29,0.123667,3.986666,0.4417723,359.4114,18.53559,38.13105,7.019185,28.07755,11.3,113
2009,5,10,2.160333,7.106,111.943,191.241,26.66773,36.72095,27.99926,68.09351,11.3,149.6
2009,5,16,0.258333,9.421,1.674803,359.6043,28.81481,40.36157,18.05353,57.74296,11.3,14460.8
2009,5,4,0.218,5.611001,0.114831,359.7474,28.68874,40.07942,21.18006,52.2137,11.3,135.3
2006,1,6,0.072333,3.873333,1.399203,359.9741,17.54765,36.41122,9.302611,22.35252,11.4,124.5
2007,3,22,0.142,4.602,4.475565,355.5975,24.49618,43.47364,6.02473,19.45967,11.5,194.4
2009,4,5,0.365667,5.308333,3.235229,355.7243,25.25309,39.82825,5.715867,19.18657,11.5,188.8
2006,11,5,0.124333,5.525001,4.67967,354.9398,21.97297,37.3199,8.753008,23.79295,11.6,64.4
2007,2,21,0.246,4.868333,0.4161291,359.9616,19.67454,37.44093,5.406189,25.81361,11.6,605.1
2010,6,7,1.985333,7.2980003,184.48946,304.00763,28.675611,39.932594,25.679096,67.196106,11.6,253.1
2008,11,23,0.103667,4.94,3.268239,359.5988,20.44789,35.93346,9.855469,31.28889,11.7,98.5
2008,6,5,0.323,6.243,0.3080281,357.7904,27.97171,40.98927,17.42141,57.75517,11.7,1726.2
2009,4,26,0.268333,5.818667,1.034229,357.2904,27.51847,42.00285,12.53135,47.49041,11.7,543.4
2008,4,28,0.127333,6.756666,6.523161,358.6615,27.25757,39.92445,10.08003,39.93104,11.8,1261.1
2008,9,27,0.535,7.128333,9.023358,353.2431,23.62962,35.78322,32.12843,74.18706,11.8,168.3
2009,10,18,0.885667,5.560667,200.15973,327.32956,26.137709,38.133392,25.095915,77.740944,11.8,82.8
2009,4,25,0.303667,5.473333,2.158317,358.1786,24.7067,41.79426,8.05902,55.44905,11.8,297.8
2006,11,4,0.252667,5.468666,0.007766739,356.6721,20.4748,37.8427,8.997004,30.25989,11.9,63.8
2007,11,19,0.100667,6.958667,0.8196369,359.0839,22.48523,38.37759,9.159347,31.38275,11.9,201.7
2009,3,30,0.124333,4.045666,0.8885632,359.7045,27.59671,41.25356,4.496696,39.38357,11.9,1934.7
2009,5,21,0.366333,6.253334,29.47079,358.1269,28.96804,42.98133,10.2003,53.43679,11.9,270.1
2007,9,23,0.132,4.214667,30.55873,347.201,26.52686,36.26948,31.02948,75.36095,12,302.3
2009,6,27,0.703333,5.096667,164.4516,322.4283,22.41956,36.09916,25.11026,87.07281,12,253.6
2010,11,18,0.105667,4.2059999,1.1428558,358.87119,19.338257,37.803467,10.695826,47.629818,12,189.7
2010,12,13,0.141667,5.3293333,0.6857988,351.62582,16.522675,33.581707,10.101349,26.259731,12,295
2006,10,12,0.286667,5.225334,3.346076,351.046,23.63394,37.42974,29.46023,84.22615,12.1,60.4
2007,4,30,0.661667,5.881,145.2847,350.2869,28.05122,39.74287,20.87293,61.49622,12.1,1918.5
2007,10,4,0.167,5.131,2.053643,358.8464,22.71499,38.18468,13.27733,80.45824,12.2,175.1
2009,12,11,0.249,5.1626658,8.5958605,356.44003,17.831793,33.780319,10.177405,30.727631,12.2,137.9
2010,1,17,0.149,6.4949999,0.3302391,358.45367,18.223938,33.731831,7.3057127,18.772549,12.2,527.5
2009,4,8,0.665,5.132334,0.3656777,358.6631,25.82361,38.92328,4.714289,11.2352,12.3,202.2
2007,5,10,0.623667,4.884666,1.614103,358.831,27.44301,43.00031,8.461036,61.77781,12.4,2596.3
2008,4,15,0.143667,5.406665,1.536529,357.6533,24.05549,41.69816,5.348344,12.69588,12.5,340
2006,12,8,0.286333,7.058666,0.1978349,359.8912,15.29226,30.20589,9.816144,27.59226,12.7,204
2007,9,20,0.727667,4.044,122.7292,308.5611,25.39392,36.47847,33.90412,82.28211,12.8,145.2
2009,12,22,0.222667,5.5646667,0.4024044,359.88336,18.747547,36.096359,6.1306505,21.659405,12.8,94.9
2009,2,23,0.478667,6.323999,0.7609754,359.4954,23.1836,37.26928,9.030378,24.79682,12.8,214
2009,5,22,0.532,5.229332,7.274096,324.5279,28.46214,41.82494,13.83512,43.72372,12.8,134.5
